time,T_max,RH_max,Wind
2014-07-03,33.7,88,15.5
2014-07-04,34.2,90,15.8
2014-07-05,34.0,85,16.2
2014-07-06,35.3,78,17.7
2014-07-07,34.1,80,20.5
2014-07-08,31.8,86,19.6
2014-07-09,29.4,93,22.4
2014-07-10,30.7,92,22.7
2014-07-11,31.8,85,20.8
2014-07-12,31.5,86,15.6
2014-07-13,32.9,91,12.3
2014-07-14,30.1,96,12.3
2014-07-15,30.8,93,16.6
2014-07-16,31.7,94,15.3
2014-07-17,31.9,89,14.8
2014-07-18,30.2,88,18.4
2014-07-19,28.4,91,19.5
2014-07-20,31.0,92,18.1
2014-07-21,31.8,90,13.6
2014-07-22,30.9,89,14.1
2014-07-23,32.1,85,16.9
2014-07-24,32.5,84,18.0
2014-07-25,31.7,90,19.2
2014-07-26,32.0,90,17.4
2014-07-27,31.1,88,16.1
2014-07-28,28.6,87,13.8
2014-07-29,31.7,90,13.2
2014-07-30,32.3,90,12.0
2014-07-31,32.1,89,14.2
2014-08-01,32.2,85,18.1
2014-08-02,29.0,92,12.8
2014-08-03,30.7,84,15.6
2014-08-04,31.2,85,18.5
2014-08-05,29.6,93,16.6
2014-08-06,30.1,90,17.1
2014-08-07,30.6,89,21.7
2014-08-08,30.7,93,17.0
2014-08-09,30.8,91,13.5
2014-08-10,30.4,89,12.3
2014-08-11,32.5,91,15.1
2014-08-12,32.9,87,15.3
2014-08-13,32.3,86,16.5
2014-08-14,30.8,92,12.2
2014-08-15,31.8,93,14.8
2014-08-16,32.0,94,10.0
2014-08-17,32.3,96,11.6
2014-08-18,33.5,94,11.8
2014-08-19,33.2,97,14.0
2014-08-20,31.2,95,12.0
2014-08-21,30.8,96,11.1
2014-08-22,31.8,94,10.6
2014-08-23,32.4,96,7.3
2014-08-24,32.0,96,8.7
2014-08-25,32.9,96,11.6
2014-08-26,32.3,96,9.3
2014-08-27,31.2,95,8.9
2014-08-28,30.9,96,14.2
2014-08-29,31.0,94,11.0
2014-08-30,27.7,93,10.2
2014-08-31,29.7,93,16.4
2014-09-01,30.0,87,13.1
2014-09-02,28.8,93,16.4
2014-09-03,30.2,94,12.2
2014-09-04,31.7,94,14.4
2014-09-05,30.6,90,19.2
2014-09-06,30.8,92,17.9
2014-09-07,29.3,92,12.6
2014-09-08,31.6,87,15.1
2014-09-09,31.6,86,13.4
2014-09-10,32.1,89,13.0
2014-09-11,30.5,94,10.4
2014-09-12,31.3,96,11.5
2014-09-13,31.9,92,14.8
2014-09-14,31.2,94,12.8
2014-09-15,30.8,96,13.6
2014-09-16,30.2,92,17.6
2014-09-17,29.9,84,20.9
2014-09-18,30.6,89,14.3
2014-09-19,32.1,97,9.3
2014-09-20,33.2,89,9.0
2014-09-21,33.0,92,13.6
2014-09-22,32.4,92,14.5
2014-09-23,32.1,93,10.8
2014-09-24,30.7,95,7.3
2014-09-25,31.1,97,7.9
2014-09-26,30.9,97,7.9
2014-09-27,31.8,95,6.6
2014-09-28,32.5,98,9.1
2014-09-29,32.1,99,12.3
2014-09-30,29.7,96,6.0
2014-10-01,31.3,99,6.1
2014-10-02,31.8,97,6.5
2014-10-03,31.6,96,8.8
2014-10-04,31.5,95,6.9
2014-10-05,31.9,99,12.2
2014-10-06,28.6,99,13.9
2014-10-07,28.8,94,18.4
2014-10-08,27.0,95,15.0
2014-10-09,29.3,98,6.5
2014-10-10,31.6,97,9.4
2014-10-11,30.2,94,7.4
2014-10-12,31.1,98,8.9
2014-10-13,30.7,96,13.9
2014-10-14,30.8,89,15.4
2014-10-15,30.9,86,13.3
2014-10-16,31.7,86,10.2
2014-10-17,31.3,83,11.0
2014-10-18,31.4,90,12.7
2014-10-19,30.3,93,13.8
2014-10-20,30.3,97,8.3
2014-10-21,30.4,98,8.4
2014-10-22,30.7,94,10.2
2014-10-23,30.4,95,13.7
2014-10-24,30.2,97,6.0
2014-10-25,29.8,99,6.7
2014-10-26,30.2,97,6.1
2014-10-27,31.3,99,7.2
2014-10-28,31.1,98,7.8
2014-10-29,30.2,96,8.5
2014-10-30,31.3,99,6.7
2014-10-31,32.1,96,9.4
2014-11-01,31.4,99,9.5
2014-11-02,31.5,99,8.6
2014-11-03,30.9,97,12.0
2014-11-04,28.0,97,9.7
2014-11-05,28.2,97,7.0
2014-11-06,30.9,96,9.4
2014-11-07,31.4,99,6.4
2014-11-08,31.9,96,11.2
2014-11-09,30.9,97,11.2
2014-11-10,31.2,95,10.6
2014-11-11,31.8,94,7.3
2014-11-12,31.6,97,8.5
2014-11-13,31.3,91,15.1
2014-11-14,29.9,86,13.4
2014-11-15,31.3,92,11.7
2014-11-16,31.0,87,15.0
2014-11-17,31.0,82,13.0
2014-11-18,30.7,79,17.1
2014-11-19,30.0,79,14.3
2014-11-20,29.9,81,13.0
2014-11-21,31.2,84,10.5
2014-11-22,32.3,86,10.9
2014-11-23,32.5,89,11.1
2014-11-24,33.0,86,12.6
2014-11-25,32.8,88,13.4
2014-11-26,32.8,85,12.3
2014-11-27,31.1,93,7.2
2014-11-28,32.1,97,9.0
2014-11-29,32.7,94,9.8
2014-11-30,32.7,96,7.4
2014-12-01,32.9,94,12.6
2014-12-02,31.3,81,10.0
2014-12-03,31.1,84,10.3
2014-12-04,30.6,86,8.4
2014-12-05,29.9,94,13.9
2014-12-06,30.8,92,8.1
2014-12-07,31.7,94,5.5
2014-12-08,31.9,94,15.3
2014-12-09,31.4,84,12.5
2014-12-10,31.9,91,12.4
2014-12-11,31.9,76,14.0
2014-12-12,31.4,66,16.0
2014-12-13,27.3,62,14.5
2014-12-14,29.7,62,12.3
2014-12-15,31.1,68,10.4
2014-12-16,30.8,70,18.4
2014-12-17,27.1,57,19.7
2014-12-18,27.8,60,12.7
2014-12-19,29.2,61,13.9
2014-12-20,29.6,61,12.7
2014-12-21,31.0,63,16.0
2014-12-22,27.8,59,17.1
2014-12-23,28.3,62,14.4
2014-12-24,30.5,64,15.4
2014-12-25,31.5,62,14.6
2014-12-26,31.8,72,12.6
2014-12-27,33.1,83,13.5
2014-12-28,30.1,95,16.6
2014-12-29,29.5,72,15.1
2014-12-30,29.7,74,11.2
2014-12-31,29.5,77,14.9
2015-01-01,28.2,72,14.7
2015-01-02,27.6,67,14.3
2015-01-03,28.9,67,10.5
2015-01-04,30.3,78,9.4
2015-01-05,31.5,91,9.6
2015-01-06,32.4,88,8.7
2015-01-07,31.9,92,11.1
2015-01-08,28.7,94,15.6
2015-01-09,30.9,96,14.4
2015-01-10,28.1,90,13.5
2015-01-11,26.9,87,17.4
2015-01-12,26.0,68,15.5
2015-01-13,26.9,63,13.8
2015-01-14,28.1,60,11.6
2015-01-15,28.6,63,8.9
2015-01-16,29.3,65,8.3
2015-01-17,27.8,66,10.8
2015-01-18,29.2,72,10.4
2015-01-19,28.7,69,12.9
2015-01-20,29.6,86,7.9
2015-01-21,30.9,89,7.2
2015-01-22,31.7,78,9.4
2015-01-23,30.7,89,11.3
2015-01-24,30.9,95,10.6
2015-01-25,31.0,98,10.7
2015-01-26,31.1,100,9.0
2015-01-27,31.9,99,8.7
2015-01-28,32.2,99,9.7
2015-01-29,31.8,98,11.8
2015-01-30,31.8,98,11.4
2015-01-31,31.1,97,11.5
2015-02-01,30.9,97,16.3
2015-02-02,30.9,70,13.9
2015-02-03,31.9,69,13.3
2015-02-04,32.5,78,10.1
2015-02-05,32.2,74,14.6
2015-02-06,31.2,61,21.3
2015-02-07,31.1,81,7.9
2015-02-08,31.5,96,13.8
2015-02-09,30.8,83,19.4
2015-02-10,30.9,79,11.3
2015-02-11,32.0,92,11.0
2015-02-12,30.8,95,14.2
2015-02-13,31.0,88,17.2
2015-02-14,32.0,84,16.3
2015-02-15,30.5,87,15.3
2015-02-16,31.6,91,15.5
2015-02-17,31.9,95,14.8
2015-02-18,32.2,87,14.6
2015-02-19,30.8,87,15.9
2015-02-20,31.3,89,13.5
2015-02-21,31.6,92,15.5
2015-02-22,31.9,91,15.2
2015-02-23,32.5,96,15.1
2015-02-24,33.1,96,13.7
2015-02-25,33.8,95,14.4
2015-02-26,34.0,88,15.9
2015-02-27,34.1,95,13.7
2015-02-28,34.0,92,14.5
2015-03-01,34.5,88,13.3
2015-03-02,31.7,91,15.9
2015-03-03,34.0,89,17.3
2015-03-04,34.6,92,16.6
2015-03-05,34.4,93,14.5
2015-03-06,33.6,91,18.5
2015-03-07,33.7,87,18.8
2015-03-08,34.0,86,20.2
2015-03-09,33.5,90,17.6
2015-03-10,34.7,88,18.7
2015-03-11,33.9,91,17.4
2015-03-12,34.0,88,15.5
2015-03-13,33.4,84,19.8
2015-03-14,34.1,82,18.8
2015-03-15,34.6,87,17.1
2015-03-16,34.6,85,18.7
2015-03-17,34.5,87,17.7
2015-03-18,35.0,89,18.1
2015-03-19,35.4,90,16.9
2015-03-20,35.1,92,17.7
2015-03-21,33.4,89,19.5
2015-03-22,33.0,93,14.5
2015-03-23,31.8,94,14.8
2015-03-24,29.2,94,13.9
2015-03-25,31.9,96,12.8
2015-03-26,32.0,95,13.1
2015-03-27,32.7,88,14.5
2015-03-28,33.1,93,7.0
2015-03-29,31.0,97,7.8
2015-03-30,32.8,95,14.9
2015-03-31,33.6,95,15.5
2015-04-01,34.3,90,15.5
2015-04-02,35.8,89,16.8
2015-04-03,36.1,95,13.8
2015-04-04,35.4,88,18.4
2015-04-05,35.1,91,17.1
2015-04-06,36.1,89,16.9
2015-04-07,35.9,89,17.6
2015-04-08,29.2,93,13.8
2015-04-09,32.8,97,11.2
2015-04-10,33.1,92,14.1
2015-04-11,33.4,91,15.5
2015-04-12,31.5,96,8.4
2015-04-13,31.6,93,16.4
2015-04-14,32.5,74,12.3
2015-04-15,33.2,89,12.1
2015-04-16,33.6,91,13.8
2015-04-17,34.2,90,19.5
2015-04-18,34.1,86,20.5
2015-04-19,34.9,89,17.3
2015-04-20,36.9,88,16.6
2015-04-21,37.7,89,16.3
2015-04-22,36.6,92,14.2
2015-04-23,31.1,88,11.8
2015-04-24,34.1,92,5.5
2015-04-25,28.7,94,11.9
2015-04-26,33.5,96,8.3
2015-04-27,34.0,94,10.0
2015-04-28,33.4,93,14.1
2015-04-29,34.4,94,14.1
2015-04-30,34.5,93,12.1
2015-05-01,36.3,93,12.8
2015-05-02,36.5,90,12.6
2015-05-03,35.6,89,14.8
2015-05-04,36.2,88,14.1
2015-05-05,36.1,87,13.0
2015-05-06,36.4,89,12.4
2015-05-07,36.4,89,13.0
2015-05-08,35.5,90,17.3
2015-05-09,34.1,88,18.3
2015-05-10,35.0,91,15.5
2015-05-11,35.1,91,14.9
2015-05-12,36.2,87,14.2
2015-05-13,34.9,84,16.6
2015-05-14,30.8,94,15.5
2015-05-15,34.0,93,13.3
2015-05-16,35.3,88,17.0
2015-05-17,35.7,84,17.1
2015-05-18,35.9,82,15.0
2015-05-19,37.1,80,18.7
2015-05-20,35.4,82,18.1
2015-05-21,35.9,80,18.3
2015-05-22,35.3,80,23.1
2015-05-23,34.3,81,19.4
2015-05-24,34.8,83,15.6
2015-05-25,34.2,83,15.3
2015-05-26,34.3,79,18.7
2015-05-27,34.7,83,16.8
2015-05-28,35.5,79,16.4
2015-05-29,35.9,77,18.2
2015-05-30,35.6,80,18.3
2015-05-31,36.7,83,16.4
2015-06-01,37.5,80,16.3
2015-06-02,36.3,89,18.7
2015-06-03,33.5,90,11.9
2015-06-04,34.0,88,18.2
2015-06-05,35.6,88,13.6
2015-06-06,36.8,91,15.9
2015-06-07,37.3,80,16.7
2015-06-08,34.6,94,14.5
2015-06-09,36.4,88,13.7
2015-06-10,36.2,88,13.5
2015-06-11,36.7,90,18.7
2015-06-12,36.3,86,13.8
2015-06-13,35.3,89,13.2
2015-06-14,35.3,91,10.4
2015-06-15,31.2,94,12.2
2015-06-16,29.8,94,17.0
2015-06-17,29.7,95,14.8
2015-06-18,30.0,89,15.4
2015-06-19,32.2,88,15.8
2015-06-20,32.8,85,18.4
2015-06-21,33.7,79,20.6
2015-06-22,32.8,78,24.5
2015-06-23,31.6,84,21.9
2015-06-24,32.4,80,22.3
2015-06-25,30.3,87,18.6
2015-06-26,31.1,86,19.7
2015-06-27,30.0,90,21.9
2015-06-28,32.2,90,16.4
2015-06-29,32.8,93,15.5
2015-06-30,33.4,81,16.9
2015-07-01,33.9,83,17.4
2015-07-02,34.8,83,21.1
2015-07-03,35.0,79,23.4
2015-07-04,34.8,76,25.5
2015-07-05,34.2,81,25.3
2015-07-06,34.7,83,16.3
2015-07-07,35.6,82,17.5
2015-07-08,35.7,78,19.5
2015-07-09,32.8,80,23.4
2015-07-10,34.9,73,19.9
2015-07-11,36.5,75,23.0
2015-07-12,35.7,74,19.2
2015-07-13,35.7,84,20.8
2015-07-14,34.1,83,16.9
2015-07-15,33.0,83,21.7
2015-07-16,32.4,90,20.4
2015-07-17,31.5,90,18.7
2015-07-18,31.6,90,20.2
2015-07-19,31.2,92,16.9
2015-07-20,30.2,92,19.0
2015-07-21,30.9,88,23.1
2015-07-22,33.4,91,14.4
2015-07-23,32.8,88,15.1
2015-07-24,34.0,90,14.8
2015-07-25,35.1,86,14.3
2015-07-26,34.1,92,17.6
2015-07-27,31.3,85,16.0
2015-07-28,31.4,91,19.0
2015-07-29,30.7,95,19.1
2015-07-30,29.4,97,14.4
2015-07-31,29.8,94,14.8
2015-08-01,30.2,95,10.9
2015-08-02,30.5,93,14.8
2015-08-03,30.3,94,15.5
2015-08-04,30.2,94,17.7
2015-08-05,31.3,96,18.7
2015-08-06,30.4,89,16.2
2015-08-07,31.3,91,13.8
2015-08-08,30.9,91,16.4
2015-08-09,31.4,85,15.0
2015-08-10,32.4,89,15.0
2015-08-11,32.7,91,12.2
2015-08-12,31.8,98,11.3
2015-08-13,32.0,96,13.4
2015-08-14,32.0,92,14.4
2015-08-15,33.1,95,12.8
2015-08-16,33.3,96,12.7
2015-08-17,33.9,92,16.2
2015-08-18,34.5,89,15.5
2015-08-19,35.8,75,20.5
2015-08-20,35.1,89,14.9
2015-08-21,33.4,91,16.1
2015-08-22,32.4,86,21.3
2015-08-23,31.0,91,19.6
2015-08-24,31.6,84,16.6
2015-08-25,32.8,91,20.2
2015-08-26,30.9,89,19.0
2015-08-27,30.2,93,11.0
2015-08-28,30.1,96,12.6
2015-08-29,32.7,91,15.5
2015-08-30,32.9,85,15.2
2015-08-31,33.1,93,12.6
2015-09-01,31.9,91,15.8
2015-09-02,32.7,92,13.7
2015-09-03,32.5,96,13.6
2015-09-04,30.5,97,14.9
2015-09-05,31.5,96,14.4
2015-09-06,32.0,89,13.1
2015-09-07,33.5,90,15.7
2015-09-08,32.5,81,18.5
2015-09-09,33.8,83,14.8
2015-09-10,28.9,93,10.7
2015-09-11,31.3,97,16.2
2015-09-12,31.3,94,15.3
2015-09-13,31.6,94,15.5
2015-09-14,30.7,92,12.2
2015-09-15,30.2,89,18.8
2015-09-16,28.3,94,17.1
2015-09-17,27.7,96,15.2
2015-09-18,30.2,94,24.8
2015-09-19,30.8,96,9.6
2015-09-20,32.7,98,8.7
2015-09-21,33.8,90,12.3
2015-09-22,32.5,85,11.0
2015-09-23,30.2,93,16.0
2015-09-24,31.9,92,16.2
2015-09-25,31.7,88,15.5
2015-09-26,31.6,89,10.4
2015-09-27,31.9,96,9.1
2015-09-28,31.5,95,8.8
2015-09-29,32.3,96,7.1
2015-09-30,32.4,95,8.7
2015-10-01,31.0,96,7.2
2015-10-02,29.8,95,7.2
2015-10-03,29.4,98,8.3
2015-10-04,28.8,98,11.2
2015-10-05,28.4,95,16.2
2015-10-06,27.5,95,9.9
2015-10-07,31.5,94,8.5
2015-10-08,29.8,93,8.1
2015-10-09,29.7,94,9.7
2015-10-10,30.1,96,11.8
2015-10-11,29.2,98,7.3
2015-10-12,28.6,96,11.2
2015-10-13,29.8,91,13.8
2015-10-14,29.7,84,15.6
2015-10-15,30.4,90,13.7
2015-10-16,30.8,94,10.5
2015-10-17,31.5,94,9.2
2015-10-18,31.1,93,7.9
2015-10-19,31.5,96,6.8
2015-10-20,31.6,95,10.1
2015-10-21,32.0,96,8.2
2015-10-22,30.9,97,5.8
2015-10-23,31.4,98,9.0
2015-10-24,30.8,90,10.8
2015-10-25,31.7,97,9.7
2015-10-26,31.1,90,9.2
2015-10-27,30.5,94,10.4
2015-10-28,31.4,98,8.6
2015-10-29,31.7,99,7.6
2015-10-30,32.1,96,9.0
2015-10-31,32.2,89,15.9
2015-11-01,32.0,91,12.5
2015-11-02,30.6,85,18.6
2015-11-03,30.3,86,9.9
2015-11-04,32.5,90,11.1
2015-11-05,31.9,86,13.2
2015-11-06,31.1,94,10.9
2015-11-07,29.9,93,8.9
2015-11-08,31.7,98,6.2
2015-11-09,32.1,98,8.1
2015-11-10,30.6,97,11.2
2015-11-11,31.8,97,10.1
2015-11-12,32.4,94,9.4
2015-11-13,31.7,96,9.4
2015-11-14,31.4,98,7.6
2015-11-15,31.4,97,8.3
2015-11-16,32.0,96,7.4
2015-11-17,31.5,97,9.4
2015-11-18,32.3,96,7.9
2015-11-19,32.4,95,9.8
2015-11-20,32.2,90,12.2
2015-11-21,32.5,90,11.7
2015-11-22,32.5,83,13.4
2015-11-23,32.2,83,12.7
2015-11-24,32.6,83,13.7
2015-11-25,32.5,89,10.5
2015-11-26,30.9,95,11.5
2015-11-27,30.8,78,12.2
2015-11-28,32.1,74,15.7
2015-11-29,32.6,81,14.2
2015-11-30,32.5,84,12.1
2015-12-01,32.7,87,8.0
2015-12-02,32.2,93,12.0
2015-12-03,33.0,94,8.2
2015-12-04,31.7,90,10.6
2015-12-05,32.0,93,14.0
2015-12-06,30.4,92,13.5
2015-12-07,30.7,83,14.1
2015-12-08,30.9,69,12.5
2015-12-09,32.2,77,9.3
2015-12-10,32.8,89,7.4
2015-12-11,32.2,91,8.0
2015-12-12,32.7,96,10.7
2015-12-13,32.1,94,8.4
2015-12-14,32.5,97,5.9
2015-12-15,33.2,91,8.7
2015-12-16,32.4,92,8.4
2015-12-17,28.8,77,16.9
2015-12-18,28.3,66,13.6
2015-12-19,29.1,69,11.9
2015-12-20,30.3,74,14.2
2015-12-21,31.1,70,14.5
2015-12-22,28.6,69,14.3
2015-12-23,31.8,80,10.9
2015-12-24,31.7,87,9.7
2015-12-25,31.8,96,9.4
2015-12-26,31.5,98,10.2
2015-12-27,32.9,98,12.7
2015-12-28,32.6,83,14.0
2015-12-29,32.0,84,14.4
2015-12-30,32.1,88,15.0
2015-12-31,31.0,73,19.0
2016-01-01,30.2,70,13.3
2016-01-02,31.0,73,10.8
2016-01-03,31.8,79,8.1
2016-01-04,32.9,84,8.3
2016-01-05,33.0,89,8.6
2016-01-06,32.7,97,7.0
2016-01-07,31.8,96,10.2
2016-01-08,31.4,95,10.5
2016-01-09,31.3,93,15.5
2016-01-10,32.0,91,12.1
2016-01-11,31.3,95,9.4
2016-01-12,30.9,98,6.8
2016-01-13,31.4,96,9.4
2016-01-14,32.4,95,15.8
2016-01-15,31.9,93,17.7
2016-01-16,32.0,94,14.6
2016-01-17,32.8,91,15.1
2016-01-18,32.2,93,13.8
2016-01-19,30.5,95,14.4
2016-01-20,31.6,93,15.6
2016-01-21,31.7,98,12.6
2016-01-22,32.8,96,11.5
2016-01-23,32.5,95,9.8
2016-01-24,26.9,90,23.3
2016-01-25,19.7,63,18.9
2016-01-26,23.9,67,19.7
2016-01-27,26.4,86,17.5
2016-01-28,29.8,77,15.0
2016-01-29,32.1,81,9.1
2016-01-30,32.4,96,13.2
2016-01-31,32.7,95,16.3
2016-02-01,33.2,97,12.2
2016-02-02,31.3,95,13.6
2016-02-03,31.4,70,13.0
2016-02-04,32.9,79,12.5
2016-02-05,33.2,76,13.2
2016-02-06,30.1,61,23.7
2016-02-07,27.1,51,18.8
2016-02-08,25.8,49,15.5
2016-02-09,28.2,59,11.3
2016-02-10,30.3,71,9.4
2016-02-11,31.6,89,11.5
2016-02-12,32.2,95,12.2
2016-02-13,33.0,97,11.4
2016-02-14,32.9,97,15.1
2016-02-15,32.5,98,11.6
2016-02-16,31.6,93,13.5
2016-02-17,32.5,95,11.9
2016-02-18,33.2,98,10.0
2016-02-19,32.9,97,12.6
2016-02-20,32.7,95,12.7
2016-02-21,30.8,93,14.5
2016-02-22,31.9,92,15.2
2016-02-23,32.1,92,10.9
2016-02-24,32.7,88,13.0
2016-02-25,32.1,93,17.9
2016-02-26,32.5,59,16.2
2016-02-27,31.6,55,13.9
2016-02-28,33.1,64,11.1
2016-02-29,32.6,64,16.6
2016-03-01,31.7,62,12.0
2016-03-02,33.1,61,11.4
2016-03-03,33.8,80,10.8
2016-03-04,32.8,94,12.4
2016-03-05,33.4,92,14.8
2016-03-06,33.5,90,14.4
2016-03-07,34.5,93,17.3
2016-03-08,34.5,90,17.7
2016-03-09,35.5,93,15.9
2016-03-10,35.4,96,16.3
2016-03-11,34.9,97,16.2
2016-03-12,33.0,88,23.9
2016-03-13,34.7,82,18.8
2016-03-14,35.2,90,16.0
2016-03-15,35.1,93,19.8
2016-03-16,35.0,87,17.7
2016-03-17,35.0,91,16.2
2016-03-18,34.7,91,19.1
2016-03-19,35.0,90,18.4
2016-03-20,34.7,90,20.0
2016-03-21,35.0,91,19.1
2016-03-22,36.0,92,17.7
2016-03-23,36.3,91,16.3
2016-03-24,36.9,95,16.2
2016-03-25,34.4,89,17.5
2016-03-26,33.2,91,13.8
2016-03-27,33.3,88,12.0
2016-03-28,32.5,95,18.7
2016-03-29,32.3,83,18.8
2016-03-30,33.6,89,12.4
2016-03-31,33.2,88,17.1
2016-04-01,34.5,89,18.7
2016-04-02,35.3,91,18.1
2016-04-03,35.3,88,16.9
2016-04-04,36.3,87,18.8
2016-04-05,35.5,87,19.5
2016-04-06,37.2,89,18.4
2016-04-07,36.3,86,17.5
2016-04-08,35.5,90,19.8
2016-04-09,35.8,85,20.9
2016-04-10,37.2,86,18.4
2016-04-11,37.8,93,18.7
2016-04-12,37.8,91,18.6
2016-04-13,38.0,78,17.9
2016-04-14,37.6,80,16.2
2016-04-15,37.3,88,19.1
2016-04-16,36.8,85,16.6
2016-04-17,36.4,89,18.1
2016-04-18,36.6,88,18.0
2016-04-19,36.4,87,21.8
2016-04-20,36.6,83,20.5
2016-04-21,36.8,83,19.2
2016-04-22,37.5,81,19.7
2016-04-23,37.5,82,21.2
2016-04-24,37.0,82,20.5
2016-04-25,36.8,84,19.4
2016-04-26,36.7,87,18.4
2016-04-27,37.3,83,18.4
2016-04-28,36.6,86,21.7
2016-04-29,36.5,86,17.3
2016-04-30,36.0,88,15.7
2016-05-01,33.8,89,13.9
2016-05-02,34.8,87,16.6
2016-05-03,35.4,85,17.2
2016-05-04,35.7,87,17.9
2016-05-05,36.7,92,14.8
2016-05-06,37.4,80,16.6
2016-05-07,37.4,85,19.1
2016-05-08,36.3,85,19.4
2016-05-09,37.3,82,18.4
2016-05-10,37.0,82,17.3
2016-05-11,37.9,81,19.5
2016-05-12,37.7,83,19.9
2016-05-13,37.0,84,19.1
2016-05-14,35.9,87,12.8
2016-05-15,36.4,85,13.5
2016-05-16,33.0,91,13.4
2016-05-17,34.0,97,14.3
2016-05-18,33.8,95,15.5
2016-05-19,34.7,90,12.6
2016-05-20,35.0,92,14.3
2016-05-21,34.1,90,12.0
2016-05-22,34.5,81,17.3
2016-05-23,33.7,83,20.0
2016-05-24,34.2,85,17.0
2016-05-25,33.9,84,19.2
2016-05-26,35.9,82,18.5
2016-05-27,35.5,82,15.4
2016-05-28,33.8,82,18.5
2016-05-29,33.7,92,16.5
2016-05-30,31.0,93,14.5
2016-05-31,32.4,93,16.6
2016-06-01,32.6,90,18.1
2016-06-02,32.6,88,20.2
2016-06-03,32.4,92,17.7
2016-06-04,34.6,92,11.2
2016-06-05,34.5,89,13.7
2016-06-06,32.7,95,13.9
2016-06-07,33.6,84,14.4
2016-06-08,35.8,83,17.2
2016-06-09,34.7,76,17.3
2016-06-10,36.8,78,22.5
2016-06-11,35.5,84,16.7
2016-06-12,34.8,79,16.6
2016-06-13,34.9,81,20.7
2016-06-14,34.0,80,20.5
2016-06-15,33.8,94,18.7
2016-06-16,29.7,93,12.4
2016-06-17,28.9,94,15.9
2016-06-18,29.8,95,8.7
2016-06-19,32.4,93,10.9
2016-06-20,33.0,92,10.1
2016-06-21,29.3,96,11.0
2016-06-22,31.1,96,12.1
2016-06-23,31.7,91,17.1
2016-06-24,30.4,88,16.1
2016-06-25,30.7,93,17.0
2016-06-26,31.7,90,15.2
2016-06-27,30.4,91,12.6
2016-06-28,29.5,93,17.2
2016-06-29,30.6,93,13.5
2016-06-30,31.4,95,16.1
2016-07-01,31.1,91,15.1
2016-07-02,31.1,94,17.9
2016-07-03,31.2,91,11.6
2016-07-04,32.0,95,12.6
2016-07-05,31.7,92,13.7
2016-07-06,29.7,94,11.5
2016-07-07,29.2,95,15.2
2016-07-08,31.1,92,15.8
2016-07-09,31.5,89,18.7
2016-07-10,29.9,93,15.3
2016-07-11,31.3,93,12.4
2016-07-12,32.0,92,14.8
2016-07-13,29.7,93,13.3
2016-07-14,29.8,92,13.7
2016-07-15,31.9,95,12.1
2016-07-16,32.6,89,11.5
2016-07-17,33.2,95,10.9
2016-07-18,33.6,85,13.3
2016-07-19,32.2,93,13.4
2016-07-20,31.7,96,14.3
2016-07-21,30.6,93,13.4
2016-07-22,31.5,94,14.9
2016-07-23,30.9,94,13.0
2016-07-24,31.4,96,9.4
2016-07-25,31.9,95,11.9
2016-07-26,33.1,93,14.4
2016-07-27,31.5,93,16.1
2016-07-28,32.2,91,14.2
2016-07-29,30.0,95,14.9
2016-07-30,29.9,89,13.5
2016-07-31,31.6,92,16.0
2016-08-01,31.6,86,14.8
2016-08-02,32.8,81,17.8
2016-08-03,31.9,91,17.4
2016-08-04,32.3,83,19.5
2016-08-05,31.7,91,14.8
2016-08-06,30.9,95,15.6
2016-08-07,32.2,91,16.9
2016-08-08,32.9,85,18.0
2016-08-09,32.9,84,19.9
2016-08-10,33.5,93,20.0
2016-08-11,34.0,78,21.2
2016-08-12,33.7,77,21.4
2016-08-13,32.2,78,19.3
2016-08-14,33.3,78,25.6
2016-08-15,32.8,77,20.1
2016-08-16,33.1,82,18.7
2016-08-17,34.1,84,18.8
2016-08-18,34.4,81,20.2
2016-08-19,33.4,76,21.9
2016-08-20,33.9,86,17.3
2016-08-21,34.9,90,11.6
2016-08-22,35.6,91,16.0
2016-08-23,34.0,89,14.3
2016-08-24,33.4,94,10.9
2016-08-25,34.1,96,7.7
2016-08-26,32.9,99,11.7
2016-08-27,33.4,95,12.4
2016-08-28,30.9,97,11.2
2016-08-29,30.8,96,10.5
2016-08-30,30.8,96,14.2
2016-08-31,32.0,92,20.5
2016-09-01,31.7,92,15.2
2016-09-02,30.1,84,17.9
2016-09-03,31.1,87,16.5
2016-09-04,30.2,85,13.2
2016-09-05,32.6,85,15.0
2016-09-06,32.0,90,11.8
2016-09-07,31.3,97,15.3
2016-09-08,31.4,86,17.4
2016-09-09,32.2,90,12.2
2016-09-10,32.3,93,16.1
2016-09-11,32.0,94,14.6
2016-09-12,29.4,94,9.5
2016-09-13,28.5,96,12.9
2016-09-14,31.1,91,15.0
2016-09-15,31.5,90,13.6
2016-09-16,32.1,95,13.0
2016-09-17,32.4,95,9.5
2016-09-18,31.6,96,10.1
2016-09-19,31.2,98,9.2
2016-09-20,27.7,98,6.2
2016-09-21,26.9,95,5.8
2016-09-22,27.9,98,10.6
2016-09-23,29.0,97,6.0
2016-09-24,30.2,98,8.7
2016-09-25,30.3,98,9.3
2016-09-26,30.7,96,7.6
2016-09-27,30.2,98,11.3
2016-09-28,31.2,96,11.8
2016-09-29,31.2,94,9.7
2016-09-30,31.1,91,10.8
2016-10-01,30.8,94,10.5
